x,y,z
-0.019858039139606043,1.1389094823983186,1.0157577094521941
-0.005288911590922818,1.160866326745115,0.9964175757392928
0.010018969191086136,1.1824118113815643,0.976666594795498
0.026054747139071965,1.2035216652580092,0.9565288968501274
0.04280683844896016,1.2241719479349928,0.9360289069612278
0.06026294181039493,1.2443390716287763,0.915191322372362
0.07841004928898865,1.2639998229450935,0.894041089632942
0.09723445785052487,1.2831313842815413,0.8726033815027885
0.11672178151668433,1.3017113548792794,0.8509035736617934
0.13685696414130433,1.3197177715050712,0.828967221245738
0.1576242927956184,1.3371291287449965,0.8068200352294523
0.17900741175036905,1.3539243988915173,0.7844878586786728
0.2009893370421686,1.370083051405969,0.761996642892025
0.22355247161093983,1.385585071938905,0.7393724234546843
0.24667862099476334,1.4004109808911291,0.7166412962253345
0.2703490095679614,1.4145418514986745,0.6938293932780923
0.2945442973077469,1.4279593274253861,0.6709628588211256
0.31924459707431274,1.4406456398472516,0.6480678251136727
0.3444294923887552,1.4525836240130396,0.6251703884032026
0.3700780556927873,1.4637567352662955,0.6022965849044257
0.39616886707376997,1.474149064514234,0.5794723668418054
0.42268003343816807,1.4837453531295548,0.5567235785771769
0.449589208116122,1.4925310072717166,0.5340759328440031
0.4768736108794728,1.500492111614742,0.5115549871096791
0.5045100483551728,1.5076154424691417,0.4891861200871933
0.532474934815672,1.5138884802860952,0.4669945084173118
0.5607443133275576,1.5192994215326028,0.4450051035422859
0.5892938772393473,1.5238371899268466,0.42324260879192394
0.6180989919890959,1.5274914470236198,0.4017314567026568
0.6471347172121487,1.5302526021402358,0.380495786590026
0.6763758291291113,1.532111821613935,0.3595594223947761
0.7057968431938753,1.5330610373824087,0.33894585082250656
0.7353720369812873,1.5330929548796672,0.3186781997965451
0.7650754732938347,1.5322010602400866,0.2987792172434369
0.7948810234665462,1.5303796268041094,0.27927125023013577
0.8247623908491083,1.5276237209196861,0.2601762244716527
0.8546931344440427,1.5239292070341797,0.24151562422760786
0.8846466926796708,1.5192927520721047,0.22331047260574632
0.914596407296446,1.5137118290947045,0.20558131229012722
0.9445155473251543,1.5071847202380182,0.18834818671130893
0.9743773331353933,1.4997105189267397,0.17163062167544596
1.0041549605326736,1.4912891313618222,0.15544760746880704
1.0338216248824676,1.4819212772804322,0.13981758145377554
1.0633505452394802,1.471608489987521,0.12475841117196418
1.0927149884604255,1.4603531156589185,0.1102873779696184
1.1218882932786194,1.4481583119165258,0.09642116115998833
1.1508438943187216,1.4350280456768376,0.0831758227368885
1.1795553460300146,1.4209670902746665,0.07056679265314769
1.207996346516703,1.4059810218645992,0.058608854677153266
1.236140761243777,1.3900762151033734,0.04731613284016045
1.2639626465971359,1.3732598381169967,0.036702078486508194
1.2914362732767755,1.3555398467570798,0.026779457938338358
1.318536149501994,1.3369249781514982,0.01756034078585933
1.3452370440077677,1.3174247435551143,0.00905608881362785
1.3715140088116007,1.2970494205069563,0.001277345572750832
1.3973424017303984,1.2758100443008291,-0.0057659733916770595
1.4226979086271125,1.2537183987769867,-0.012064689649176064
1.4475565653671676,1.2307870064430864,-0.017610370320393587
1.4718947794649277,1.2070291179332586,-0.0223953358340111
1.4956893514007659,1.1824587008147094,-0.026412666997139733
1.5189174955895681,1.1570904277518745,-0.02965621137291985
1.5415568609818378,1.1309396640387128,-0.032120588959657304
1.5635855512788979,1.1040224545102841,-0.033801197166474006
1.584982144744031,1.0763555098453477,-0.03469421508107129
1.6057257135917595,1.0479561922722302,-0.034796607025850745
1.6257958429378663,1.0188425006907578,-0.0341061253992746
1.645172649293127,0.9890330552235922,-0.032621312799994584
1.6638367985841667,0.9585470812108019,-0.030341503431926875
1.6817695236852548,0.9274043926619943,-0.027266823789091177
1.698952641445306,0.8956253751808545,-0.023398192619690117
1.7153685691948122,0.8632309683773807,-0.018737320169548766
1.7310003407178949,0.830242647783573,-0.013286706705685325
1.745831621675149,0.7966824062887877,-0.0070496403214328485
1.7598467244634506,0.762572735111399,-3.0194025176122352e-05
1.7730306224993981,0.7279366043238209,0.007766777884581688
1.7853689639135912,0.692797442948336,0.01633564415447164
1.7968480846434716,0.6571791186415948,0.025670001617834615
1.8074550209129872,0.6211059169859878,0.03576268093799373
1.817177521087916,0.5846025204064327,0.046605753047959775
1.8260040568962181,0.5476939867315402,0.058190536280684824
1.8339238340033854,0.51040572741831,0.07050760418335211
1.8409268019333167,0.4727634854599241,0.08354679400858211
1.8470036633258498,0.4347933129964394,0.09729721587481877
1.8521458825226726,0.3965215486484536,0.11174726258756085
1.8563456934739437,0.35797479459405473,0.12688462011251223
1.8595961069585607,0.31917989340963865,0.1426962786911331
1.8618909171116353,0.28016390469534375,0.15916854458850127
1.8632247072533556,0.2409540815060517,0.17628705246282228
1.8635928550140517,0.201577846609121,0.19403677834536748
1.8629915367508962,0.1620627685901282,0.2124020532190749
1.8614177312523368,0.12243653782802519,0.23136657718350817
1.8588692227269639,0.08272694236129119,0.2509134341933321
1.8553446030742005,0.04296184366670725,0.27102510735697194
1.8508432734348021,0.003169152372455318,0.2916834947815983
1.8453654450198482,-0.03662319607264869,0.31286992595009155
1.838912139217511,-0.07638726575198593,0.3345651786151832
1.8314851869775817,-0.11609514463419587,0.35674949619548035
1.8230872274743395,-0.1557189689046253,0.37940260565764106
1.8137217060490296,-0.19523094725334222,0.4025037358685476
1.8033928714338536,-0.23460338509794026,0.42603163640086417
1.7921057722600149,-0.2738087087194306,0.449964596775008
1.7798662528530096,-0.312819489289551,0.4742804661201343
1.7666809483190036,-0.3516084667679682,0.4989566732363722
1.7525572789267532,-0.3901485736479608,0.5239702470401999
1.7375034437901766,-0.42841295852926303,0.5492978373744912
1.7215284138573055,-0.46637500949695604,0.5749157361644358
1.7046419242119668,-0.5040083772854608,0.6007998989002498
1.6868544656951614,-0.5412869982068413,0.6269259664272758
1.6681772758537237,-0.5781851168228829,0.6532692870238026
1.6486223292244477,-0.6146773083406329,0.6798049387466952
1.628202326962445,-0.6507385007113117,0.7065077520246672
1.606930685823122,-0.6863439964127991,0.7333523324788077
1.5848215265077126,-0.7214694938961945,0.7603130839497926
1.561889661382886,-0.7560911086772024,0.7873642317110019
1.538150581585508,-0.7901853940534602,0.8144798458466147
1.513620443524196,-0.8237293614292684,0.8416338647736061
1.4883160547898315,-0.8567005002294834,0.8688001188864294
1.4622548594877305,-0.889076797384749,0.8959523543030876
1.4354549230046967,-0.920836756370633,0.9230642566911768
1.4079349162246877,-0.9519594157835924,0.9501094751524318
1.379714099207293,-0.9824243674371497,0.9770616461442618
1.3508123043437565,-1.0122117739620817,1.0038944174167113
1.3212499190056874,-1.0413023858948622,1.0305814719432869
1.291047867702087,-1.069677558239063,1.0570965518240978
1.2602275937607597,-1.097319266484897,1.0834134821397694
1.2288110405506036,-1.1242101220725802,1.1095061947346587
1.1968206322616446,-1.1503333872856651,1.1353487519079568
1.1642792542601548,-1.1756729895610378,1.1609153699913304
1.1312102330364966,-1.2002135352027945,1.1861804427918987
1.0976373157637298,-1.22394032248772,1.2111185648794325
1.0635846494853876,-1.246839354150675,1.235704554696806
1.029076759951117,-1.2688973492387408,1.2599134774729217
0.9941385301192129,-1.290101754323529,1.2837206679174806
0.9587951783453845,-1.3104407540616585,1.307101752677171
0.9230722362773571,-1.3299032810939835,1.3300326725330849
0.8869955264751525,-1.3484790252747336,1.3524897043193922
0.850591139777195,-1.3661584422223634,1.37444948254355
0.813885412432558,-1.382932761184491,1.3958890206886136
0.7769049030198938,-1.3987939922099264,1.416785732178485
0.7396763691737801,-1.4137349326214355,1.4371174509872617
0.7022267441394019,-1.427749172783476,1.4568624518741422
0.6645831131766067,-1.4408311011598243,1.4759994702257058
0.626772689834503,-1.452975908656596,1.4945077214877478
0.5888227921179634,-1.464179592246858,1.5123669201691787
0.5507608185673375,-1.4744389578736428,1.5295572984009465
0.512614224272929,-1.48375162262883,1.5460596240332753
0.4744104968456911,-1.4921160162060287,1.561855218255003
0.43617713236576194,-1.4995313816262175,1.5769259727191507
0.39794161133035766,-1.5059977752355889,1.5912543661593923
0.3597313746226489,-1.5115160659756626,1.6048234804824673
0.3215737995231466,-1.5160879339264195,1.617617016322114
0.2834961757851019,-1.5197158681238334,1.6296193080405668
0.24552568179539297,-1.5224031636538586,1.6408153381641397
0.2076893608422616,-1.5241539180255514,1.65119075123996
0.17001409751114416,-1.52497302682668,1.6607318671014322
0.13252659422980323,-1.524866178665802,1.6694256935305138
0.09525334798371043,-1.5238398494054435,1.6772599383054814
0.05822062722260607,-1.521901295691642,1.684223020623366
0.021454448978845964,-1.5190585477857566,1.6903040818868504
-0.015019443781886577,-1.5153204017050617,1.695492995845941
-0.05117560455732201,-1.5106964106792866,1.699780378085363
-0.0869889054326623,-1.5051968759308512,1.7031575948491728
-0.12243455891222921,-1.4988328367871684,1.7056167711947061
-0.15748813943910495,-1.4916160601339978,1.7071507984685654
-0.19212560458357503,-1.4835590292193912,1.70775334109798
-0.22632331588137466,-1.4746749318184023,1.7074188426914767
-0.26005805930313297,-1.4649776477692527,1.7061425314434024
-0.2933070653367211,-1.4544817358922764,1.7039204248375324
-0.3260480286645407,-1.4432024203034453,1.7007493336455297
-0.3582591274181881,-1.4311555761348895,1.6966268652167502
-0.38991904199328564,-1.4183577146753197,1.691551426056463
-0.42100697340770893,-1.4048259679437811,1.685522223690228
-0.45150266118678056,-1.3905780727107124,1.6785392678127984
-0.4813864007595262,-1.3756323539807211,1.6706033707205685
-0.5106390603504336,-1.3600077079520407,1.661716147027234
-0.5392420973516823,-1.3437235844680213,1.6518800126629452
-0.5671775741612526,-1.3267999689765697,1.641098183157955
-0.5944281734728014,-1.3092573640137677,1.6293746712122896
-0.6209772130036906,-1.291116770228451,1.6167142835537356
-0.64680865964809,-1.2723996669648376,1.6031226170869775
-0.6719071430425312,-1.253127992420783,1.5886060543374243
-0.6962579685319041,-1.2333241233995276,1.5731717581938525
-0.7198471295243406,-1.2130108546732574,1.5568276659546476
-0.7426613192240681,-1.1922113779770882,1.5395824826830529
-0.7646879417317886,-1.1709492606524106,1.521445673877428
-0.7859151225028017,-1.1492484239589122,1.5024274574631657
-0.8063317181535795,-1.1271331210748148,1.4825387951135216
-0.8259273256081691,-1.1046279148051732,1.4617913829071794
-0.8446922905763229,-1.0817576550183825,1.4401976413310154
-0.8626177153559246,-1.0585474558311998,1.4177707046370762
-0.879695465952829,-1.0350226725629095,1.3945244095634117
-0.8959181785118963,-1.0112088784793651,1.3704732834288782
-0.91127926505359,-0.9871318413479531,1.345632531612741
-0.9257729185111543,-0.9628174998245403,1.320018024430292
-0.9393941170639989,-0.9382919396937661,1.2936462834163485
-0.9521386277635681,-0.9135813699840758,1.2665344670290208
-0.9640030094486071,-0.8887120989790194,1.2387003557865857
-0.9749846149473582,-0.8637105101464833,1.210162336850893
-0.9850815925648979,-0.8386030380075069,1.1809393880711703
-0.9942928868544261,-0.8134161439664914,1.1510510615026404
-1.0026182386720082,-0.7881762921245307,1.1205174664147082
-1.0100581845148726,-0.7629099250977376,1.089359251804123
-1.0166140551440466,-0.7376434398622833,1.0575975884287616
-1.022287973492734,-0.7124031636479945,1.02525415037826
-1.0270828518624904,-0.6872153299021734,0.9923510961980408
-1.0310023884098933,-0.6621060543453591,0.9589110495837627
-1.0340510629270359,-0.6371013111405543,0.9249570796635034
-1.0362341319198147,-0.6122269091974473,0.8905126808854518
-1.0375576229886099,-0.5875084686329204,0.8556017525291717
-1.0380283285165843,-0.5629713974091312,0.8202485778588828
-1.037653798671449,-0.5386408681701337,0.7844778029374584
-1.0364423337271613,-0.5145417952979838,0.7483144151202427
-1.0344029757126314,-0.490698812208939,0.711783721247953
-1.0315454993951192,-0.4671362489102628,0.6749113255583075
-1.0278804026066,-0.44387810983779874,0.6377231073361871
-1.023418895921962,-0.42094805199432045,0.6002451983224709
-1.0181728916985047,-0.39836936340833684,0.5625039599017403
-1.0121549924867301,-0.3761649419327354,0.5245259600894322
-1.0053784788230504,-0.3543572744023996,0.4863379503390596
-0.9978572964155284,-0.3329684161695372,0.44796684219030436
-0.9896060427343559,-0.312019971035176,0.40943968377901024
-0.9806399530192744,-0.2915330715948752,0.37078363623008204
-0.9709748857167044,-0.2715283600163836,0.3320259499545333
-0.9606273073598159,-0.25202596926652243,0.2931939408719076
-0.9496142769053109,-0.2330455048042196,0.2543149665794726
-0.9379534295411629,-0.21460602675617824,0.21541640248946034
-0.9256629599800044,-0.19672603259120502,0.1765256179558552
-0.9127616052533738,-0.17942344030882984,0.1376699524120858
-0.8992686270224238,-0.16271557215733068,0.09887669154102066
-0.8852037934211436,-0.14661913889582,0.06017304349862468
-0.8705873604485954,-0.13115022461457604,0.021586115212629653
-0.8554400529270099,-0.11632427212725849,-0.016857111222609134
-0.839783045043043,-0.10215606894818541,-0.055129802033866415
-0.823637940489791,-0.08865973386725323,-0.0932052951184012
-0.807026752227616,-0.0758487041346283,-0.13105712323396632
-0.7899718818820538,-0.06373572326669175,-0.16865903700876106
-0.7724960987975216,-0.05233282948425044,-0.20598502775064997
-0.7546225187657487,-0.04165134479338528,-0.24300935003530783
-0.7363745824482262,-0.03170186471878145,-0.2797065440530211
-0.7177760335121677,-0.022494248698755603,-0.316051457694191
-0.6988508964997941,-0.014037611150632179,-0.35201926835371905
-0.6796234544509618,-0.00634031321449513,-0.3875855044348734
-0.6601182262993457,0.0005900448172677653,-0.422726066533307
-0.6403599440626624,0.006746630377811869,-0.4574172482823542
-0.6203735298475304,0.012123384804904047,-0.4916357568409562
-0.6001840726897507,0.016715028815663557,-0.5253587330059262
-0.5798168052509629,0.020517067272051825,-0.5585637709305498
-0.5592970803927233,0.023525793232843872,-0.5912289374319695
-0.5386503476491595,0.025738291288443627,-0.6233327908700933
-0.517902129619479,0.027152440175559622,-0.6548543995811481
-0.49707799830164945,0.027766914669399623,-0.6857733598495214
-0.476203551388596,0.027581186751700737,-0.7160698134017689
-0.45530438854836436,0.02659552605355997,-0.7457244644072654
-0.4344060877096356,0.0248109995726834,-0.7747185959703224
-0.413534181373994,0.022229470665326212,-0.8030340860991052
-0.3927141329763596,0.01885359731385483,-0.8306534231371024
-0.371971313314877,0.0146868296715027,-0.8575597206434681
-0.3513309770715713,0.009733406886557883,-0.8837367317089696
-0.3308182394449023,0.003998353208851668,-0.9091688626948408
-0.31045805291536344,-0.0025125266179093497,-0.9338411863823325
-0.2902751841650026,-0.00979265267381868,-0.9577394545213095
-0.27029419117174924,-0.01783467588562604,-0.9808501097667413
-0.2505394004991485,-0.026630484749343486,-1.0031602969925515
-0.23103488480201856,-0.03617121274651225,-1.0246578739727887
-0.21180444056826975,-0.04644724644744869,-1.0453314214207012
-0.1928715661169782,-0.057448234294134704,-1.0651702523768176
-0.1742594398725329,-0.06916309605482795,-1.0841644209378325
-0.15599089893440998,-0.08158003294186222,-1.1023047303185272
-0.13808841796192073,-0.09468653838349461,-1.1195827402397291
-0.12057408839292627,-0.10846940944007788,-1.135990773635791
-0.10346959801523647,-0.12291475885427006,-1.1515219226757558
-0.08679621090910716,-0.1380080277243867,-1.1661700540929543
-0.07057474777888373,-0.15373399878946892,-1.1799298138184373
-0.054825566691491634,-0.17007681031409116,-1.1927966309142422
-0.03956854423912848,-0.18701997056036734,-1.2047667208031274
-0.024823057143105176,-0.20454637283409904,-1.2158370877920923
-0.01060796431537292,-0.22263831109151666,-1.226005526887519
0.003058410606095574,-0.2412774960925036,-1.2352706249005712
0.016158296232377967,-0.26044507208575185,-1.2436317608419707
0.028674489893867672,-0.2801216340108089,-1.2510891056060125
0.04059037359089768,-0.30028724520147176,-1.2576436209442732
0.051889929410411595,-0.3209214555745985,-1.2632970577301228
0.06255775439479716,-0.3420033202878965,-1.2680519535157815
0.07257907484955128,-0.363511418849905,-1.2719116293842883
0.0819397600768832,-0.38542387466488326,-1.2748801860994305
0.09062633552296395,-0.40771837499504127,-1.2769624995572264
0.09862599532697869,-0.43037219132205684,-1.2781642155432782
0.10592661426074168,-0.45336220008956485,-1.2784917438008636
0.11251675904814329,-0.4766649038078694,-1.277952251415294
0.11838569905428764,-0.5002564525018973,-1.2765536555206585
0.12352341633472608,-0.5241126654830119,-1.2743046153356983
0.12792061503577545,-0.5482090534250725,-1.2712145235361645
0.13156873013751447,-0.5725208407248523,-1.2672934969715377
0.13445993553161462,-0.5970229881266174,-1.2625523667347276
0.13658715142678235,-0.6216902155904909,-1.2570026675937678
0.1379440510751906,-0.6464970253839907,-1.2506566267952248
0.13852506681389087,-0.6714177253758932,-1.2435271522495728
0.13832539541581101,-0.6964264525114382,-1.2356278201092952
0.1373410027455766,-0.7214971964477196,-1.2269728617510713
0.13556862771600597,-0.746603823327927,-1.2175771501739274
0.13300578554176834,-0.7717200996730078,-1.2074561858257484
0.12965077028733718,-0.7968197163692398,-1.196626081871013
0.12550265670698157,-0.8218763127300361,-1.1851035489132586
0.12056130137520504,-0.8468635006103205,-1.1729058791860734
0.11482734310665732,-0.8717548885517362,-1.1600509302270372
0.10830220266520396,-0.8965241059368794,-1.1465571080494668
0.10098808176246055,-0.9211448271308306,-1.132443349827197
0.09288796134675914,-0.945590795588162,-1.11772910610817
0.08400559918412676,-0.9698358479037434,-1.1024343225729258
0.07434552673352879,-0.9938539377855886,-1.0865794213546163
0.06391304531922348,-1.0176191599282038,-1.0701852819373832
0.05271422160375194,-1.0411057737648435,-1.0532732216505178
0.04075588236567007,-1.064288227077307,-1.0358649757760041
0.028045608586804716,-1.0871411794419426,-1.0179826772875127
0.01459172885438731,-1.1096395254907558,-0.9996488362391668
0.0004033120840818416,-1.1317584179666091,-0.9808863188227768
-0.014509840429503762,-1.1534732905517455,-0.9617183261124822
-0.03013720362760386,-1.1747598804490513,-0.9421683725159975
-0.04646753795957148,-1.1955942506956618,-0.9222602639520653
-0.0634888993042394,-1.2159528121888097,-0.9020180757737364
-0.08118864953139615,-1.2358123454040597,-0.8814661304575042
-0.09955346769379814,-1.2551500217863114,-0.8606289750784842
-0.11856936183960043,-1.2739434247942931,-0.8395313585919406
-0.1382216814345284,-1.2921705705795654,-0.8181982089417267
-0.15849513038254115,-1.3098099282813687,-0.7966546100163385
-0.17937378063322695,-1.3268404399189986,-0.7749257784733723
-0.20084108636363907,-1.3432415398637993,-0.753037040453292
-0.22287989872173952,-1.3589931738731624,-0.7310138082036315
-0.24547248111814468,-1.3740758176693757,-0.7088815566346224
-0.26860052505237164,-1.3884704950465694,-0.686665799827468
-0.29224516645926535,-1.4021587954893757,-0.6643920675164905
-0.3163870025608858,-1.4151228912874596,-0.6420858815663038
-0.3410061092086034,-1.4273455541304159,-0.6197727324652967
-0.3660820586998027,-1.4388101711680874,-0.5974780558565774
-0.3915939380530492,-1.449500760521794,-0.5752272091276228
-0.41752036772530643,-1.4594019862324648,-0.5530454480796327
-0.4438395207542515,-1.4684991726321595,-0.530957903697739
-0.4705291423084761,-1.4767783181260405,-0.5089895590429211
-0.4975665696279051,-1.484226108372285,-0.4871652262864845
-0.5249287523364545,-1.4908299288480873,-0.46550952390785216
-0.5525922731086637,-1.496577876790347,-0.4440468540760707
-0.5805333686715768,-1.5014587725002784,-0.42280138023560204
-0.6087279511230518,-1.5054621700017161,-0.40179700491638504
-0.6371516295471702,-1.5085783670434416,-0.3810573477883262
-0.6657797319073808,-1.5107984144365443,-0.3606057239798499
-0.6945873271975528,-1.512114124718296,-0.34046512268007945
-0.7235492478310326,-1.512518080134742,-0.3206581860439334
-0.752640112247526,-1.5120036399347536,-0.30120718841903615
-0.7818343477174109,-1.5105649469689182,-0.2821340159132505
-0.8111062133230089,-1.5081969335873122,-0.2634601463210602
-0.8404298230960122,-1.5048953268307494,-0.24520662942703142
-0.8697791692903484,-1.5006566529108287,-0.22739406770388748
-0.8991281457694041,-1.4954782409746703,-0.21004259742270226
-0.9284505714866745,-1.489358226150901,-0.1931718701920756
-0.9577202140385879,-1.4822955518741143,-0.1768010349429321
-0.9869108132683739,-1.4742899714856343,-0.16094872037514152
-1.015996104899692,-1.465342049109116,-0.14563301788167415
-1.044949844178769,-1.4554531598001197,-0.13087146496568192
-1.07374582950377,-1.4446254889694843,-0.11668102916532763
-1.102357926020097,-1.4328620310809592,-0.10307809250087452
-1.1307600891604461,-1.420166587624218,-0.0900784364578916
-1.1589263881084058,-1.4065437643650092,-0.07769722752011554
-1.1868310291644855,-1.3919989678748839,-0.06594900326492237
-1.2144483789935772,-1.3765384013435549,-0.05484765903383748
-1.241752987732904,-1.3601690596776024,-0.044406435190092686
-1.2687196119397415,-1.34289872388988,-0.03463790497455166
-1.295323237358167,-1.3247359547846218,-0.02555396297098045
-1.3215391014844917,-1.3056900859438534,-0.017165814190874595
-1.34734271591095,-1.285771216021415,-0.009483963787697336
-1.3727098884277091,-1.2649902003513873,-0.002518207409652251
-1.3976167448631909,-1.2433586418785052,0.0037223778003651065
-1.4220397506431495,-1.2208888814185994,0.009229441549597817
-1.4459557320491312,-1.1975939872578036,0.013995368077633241
-1.4693418971571766,-1.1734877440998126,0.018013283169104333
-1.492175856437989,-1.1485846413710743,0.02127706049069389
-1.5144356430000072,-1.1228998608944225,0.023781327246763184
-1.5360997324572783,-1.0964492639421108,0.02552146914865072
-1.5571470624041899,-1.0692493776799012,0.0264936346931941
-1.5775570514796537,-1.0413173810143106,0.026694738746745328
-1.5973096180035675,-1.0126710898556979,0.026122465431518083
-1.6163851981688562,-0.9833289418104024,0.024775270311748643
-1.634764763772718,-0.9533099803156396,0.022652381877804717
-1.6524298394712091,-0.9226338382313491,0.01975380232696844
-1.6693625195416582,-0.8913207209037318,0.016080307640303215
-1.6855454841378446,-0.8593913887156287,0.011633446955593207
-1.700962015023408,-0.8268671391393957,0.006415541237037914
-1.71559601076933,-0.7937697883083338,0.0004296812429578356
-1.7294320014018907,-0.7601216521232341,-0.006320275206547765
-1.7424551624879407,-0.7259455269109476,-0.013829706659458707
-1.7546513286448624,-0.6912646696523149,-0.02209323215601655
-1.7660070064631572,-0.6561027777971948,-0.031104716043450997
-1.7765093868300017,-0.6204839686846978,-0.04085727347680579
-1.7861463566428104,-0.5844327585870245,-0.051343276600837484
-1.794906509902248,-0.5479740413958284,-0.0625543614073274
-1.8027791581748314,-0.5111330669700067,-0.0744814352615506
-1.8097543404156897,-0.4739354191645595,-0.08711468509103804
-1.8158228321427374,-0.4364069935600561,-0.10044358622916516
-1.8209761539540525,-0.39857397491276436,-0.11445691190553053
-1.8252065793808367,-0.360462814345636,-0.1291427433744916
-1.828507142068959,-0.3221002063005826,-0.14448848067265463
-1.8308716422826565,-0.2835130652728016,-0.1604808539955389
-1.832294652724619,-0.24472850234788546,-0.1771059356831206
-1.832771523667246,-0.2057738015628631,-0.19434915280334275
-1.8322983873905352,-0.1666763961123236,-0.21219530032221945
-1.8308721619226533,-0.12746384442096814,-0.23062855484858558
-1.8284905540798766,-0.08816380610406697,-0.2496324889410182
-1.8251520618032222,-0.048804017837374244,-0.2691900859640114
-1.8208559757897187,-0.009412269158109643,-0.2892837554799239
-1.8156023804169028,0.02998362178124182,-0.30989534916279204
-1.80939215395976,0.06935583248459891,-0.3310061772195715
-1.8022269680999714,0.10867656038763793,-0.35259702530400217
-1.79410928672795,0.14791804711509257,-0.37464817190777266
-1.7850423640388036,0.18705260269819793,-0.39713940621324006
-1.7750302419239834,0.22605262973059315,-0.4200500463916296
-1.764077746661021,0.2648906474410285,-0.44335895833008043
-1.752190484904359,0.3035393156612738,-0.46704457477074646
-1.7393748389809647,0.3419714586677289,-0.49108491484451033
-1.725637961494967,0.3801600888754157,-0.5154576039818095
-1.7109877692462598,0.4180784303629692,-0.5401398941824752
-1.6954329364685328,0.45569994220775856,-0.5651086846263675
-1.67898288739291,0.4929983416099786,-0.5903405426061639
-1.6616477881439011,0.5299476267851556,-0.6158117247633818
-1.6434385379749943,0.5665220996044571,-0.6414981986085255
-1.6243667598518257,0.602696387962542,-0.6673756643058891
-1.6044447903914272,0.6384454678529202,-0.6934195767033993
-1.583685669166656,0.6737446851309541,-0.7196051675875651
-1.5621031273854311,0.7085697769451188,-0.7459074681435534
-1.5397115759550357,0.742896892817221,-0.7723013316000227
-1.5165260929422149,0.7767026153527268,-0.7987614560383901
-1.4925624104404092,0.8099639805626433,-0.8252624073459242
-1.4678369008559395,0.8426584977787275,-0.8517786422919418
